clean_text,sentiment,brand_target
los angeles unified school district reportedly suspends ipad purchase following fbi raid aapl aapl,Neutral,Apple
expensive product failing less month warranty recourse buy junk,Negative,Apple
obviously part left multitalented supersuccessful gay business agenda,Neutral,Apple
matthew neville shifting role custom compliance global custom compliance forum trade,Neutral,Apple
photo caf mac check shady groove check techie seem frequent,Neutral,Apple
got hear new patent apple quite innovative idea mobile screen never break future,Positive,Apple
yeay glad worked yoyou,Positive,Apple
apple pricetarget rise apple aapl,Neutral,Apple
pls let know yr sorti problem wi ipadmini freezing slow,Negative,Apple
loved discussion come back called second turnaround biignitionto,Neutral,Apple
oddly uplifting story apple cofounder sold stake aapl aapl,Neutral,Apple
ended getting new computer anyhow work computer yoyou switch vid card,Neutral,Apple
whoever downgrade iphone obviously understand extra battery life every morning dead,Negative,Apple
whyd yoyou u,Negative,Apple
made tape dispenser stapler would set,Neutral,Apple
granted patent tech shift iphone centermass fall prevent damage screen uspto,Neutral,Apple
fuck yoyou apple,Negative,Apple
bought maybe two week ago already started laughing,Neutral,Apple
trump streaming medium sale,Neutral,Apple
trump streaming medium sale,Neutral,Apple
new phone suck cannot make stand side cannot wait iphone fix yoyou dingle,Negative,Apple
idk phone ip ai shit problem fix shit,Negative,Apple
iphone may longer upgrade cycle expect unit sale fall aapl aapl,Negative,Apple
waiting week dun number preventing able build release client io app yoyou hate,Negative,Apple
pegatron may handle half iphone order io blog aapl,Neutral,Apple
last month ip cable month earpiece give break,Negative,Apple
time buy dip apple inc stock aapl,Neutral,Apple
evidence apple inc need refresh apple tv aapl,Negative,Apple
sometimes restart phone make siri speak selection annoying fixit,Negative,Apple
always talk town crescentgate,Neutral,Apple
aaplapple back court billion line,Negative,Apple
sure want plus iphone iphoneplus iphone,Neutral,Apple
company admire must rock work mainly bos culture,Positive,Apple
time buy dip apple inc stock aapl aapl,Neutral,Apple
time buy dip apple inc stock motley fool aapl,Neutral,Apple
evidence apple inc need refresh appletv motley fool aapl,Neutral,Apple
dear karen win best customer service ever waited hold minute help waited hold w bank,Positive,Apple
vomiting emoji yet,Neutral,Apple
good god lmao burn daytona ground,Neutral,Apple
julian robertson still bullish apple inc aapl,Negative,Apple
new foldable macbook pro falling laptop creates latestinnovation,Neutral,Apple
apple iphone gained significant share u japan germany great britain via aapl iphone,Positive,Apple
question passbook ever anything,Neutral,Apple
send new computer today broken whyamihavingtomakegeniusbarappointmentsalready,Negative,Apple
ok utterly rediculous take hr simple thing like syncing ringtone itunes accessability horific rediculous,Negative,Apple
lawsuit asks whether apple used itunes pricefixing aapl,Neutral,Apple
apple hint work vr gaming user interface future product oculus leap expert wanted aapl aapl,Neutral,Apple
new phone suck cannot make stand side cannot wait iphone fix yoyou dingle,Negative,Apple
goodbye graphic problem thank yoyou great customer service,Positive,Apple
goodbye graphic problem thank yoyou great customer service,Positive,Apple
apple dominates mobile online shopping percent u aapl,Positive,Apple
job said apple took pain protect record contract stevejobs aapl,Neutral,Apple
hey think need new product ipster,Negative,Apple
kind thought hand,Neutral,Apple
wrist devs embrace future apple watch apps aapl aapl,Neutral,Apple
apple fibonacci technical level intraday update aapl aapl,Neutral,Apple
im told product price cannot overrided must pay full price call back,Negative,Apple
vomiting emoji yet,Neutral,Apple
apple fibonacci technical level intraday update aapl aapl,Neutral,Apple
phone died fuck,Negative,Apple
aaplapple iphone gained significant share u japan germany,Neutral,Apple
got powerbeatsto back repair shoutout x,Positive,Apple
happy helpif use kind word using apple process free fast dm,Positive,Apple
apple failed make sapphire iphones aapl aapl,Neutral,Apple
note mail still trouble sending last update fix mail send useful,Negative,Apple
good got new shiny mac keep handy,Positive,Apple
fucking goddamn stupid ur fucked justsayin itunes,Negative,Apple
phone dropped happened yoyou wanna help,Negative,Apple
chartoftheday apple aapl,Neutral,Apple
dear could yoyou,Neutral,Apple
apple iphone gained significant share u japan germany great britain aapl aapl,Positive,Apple
phone died fuck,Negative,Apple
activation airdrop io kill wifi yoyou done,Negative,Apple
cannot wait technology analysis firm go public stock symbol rong,Neutral,Apple
jimmy iovine apple yoyou hole music right let plug aapl,Neutral,Apple
use io continuity know mobile aapl,Neutral,Apple
io iphone issue device voicemail phone phone seems developed ielisten message take note,Negative,Apple
apple iphone plus amazingly capture phablet market right gate aapl aapl,Positive,Apple
bloombergtv ipod trial consumer mp option gauna via aapl,Neutral,Apple
check local store pick smart thermometer flyou season apple,Neutral,Apple
iphone plus huge china spring aapl aapl,Positive,Apple
iphone plus huge china spring aapl aapl,Neutral,Apple
apple fibonacci technical level last intraday update aapl aapl,Neutral,Apple
apple fibonacci technical level last intraday update aapl aapl,Neutral,Apple
srsly get rt check local store pick smart thermometer flyou season apple,Neutral,Apple
release new infiniteflight update appstore say update hand,Neutral,Apple
support said cannot test nfc cannot assume phone working keep saying cannot help ill go back,Negative,Apple
rage dealing genius maintain known issue simple google search show big,Negative,Apple
cnbc tv day apple antitrust trial aapl,Neutral,Apple
barclays raise aapl price target aapl aapl,Positive,Apple
help mac memory cleared asking password old one cannot get,Negative,Apple
steve job know claim case aapl aapl,Neutral,Apple
happy new month,Positive,Apple
yeah make tablet,Neutral,Apple
apple meant healthy,Negative,Apple
phone make people fat laughing,Negative,Apple
appledec trading daily profit sh weekly profit totosh aapl stockaction trading stock mkt,Neutral,Apple
siri never understands said new language get speak english without major accent apple,Negative,Apple
thanks great leadershipfederal grand jury subpoenaed document la unified,Positive,Apple
google may big winner lausd ipad scandal via aapl,Neutral,Apple
youre selling lightning cord work accessorymaynotbesupported deal,Negative,Apple
apple google amazon und facebook aapl dax,Neutral,Apple
badge finally work work site tore guest sticker badge many many piece feel like new man,Positive,Apple
could gone canal street knockoff cmonman must pay lightning cord,Negative,Apple
please make gold macbook,Neutral,Apple
aapla lawsuit asks whether apple used itunes pricefixing,Neutral,Apple
another lawsuit one ipod antitrust tactic itunes,Negative,Apple
pay million infringing ancient pager patent surewhy intellectualproperty ip pgsip,Negative,Apple
early mover anf tjx tgt lyv sne aapl stock posting largest move bell,Neutral,Apple
cannot fnd netbot app store help asap,Negative,Apple
new detail giantsized ipad might leaked via,Neutral,Apple
apple inc price close december apple aapl,Neutral,Apple
wow yall needa step rt music snapchat damn time thank yoyou note,Negative,Apple
yoyou able leave facetime video message,Negative,Apple
aapldid carl icahn cause private equity bubble,Neutral,Apple
believe still yoyou given nature accused disgusting,Negative,Apple
cannot hide gray controller dvd player heck,Negative,Apple
im learning apple ipad air togb wifi gold,Neutral,Apple
yeah everyone sold soul ago thanks link,Negative,Apple
wait im okay yeah actually burn,Negative,Apple
jimmy iovine convinced apple buy beat aapl,Neutral,Apple
thing yoyou know iphone could aapl,Neutral,Apple
question every cio ask iwatch,Neutral,Apple
fuck phone take long,Negative,Apple
new role requires new hardware thankful,Neutral,Apple
aaplapple device clobber android cyber monday underdog ca,Neutral,Apple
howto import objectivec code bridging header file sdk swift,Neutral,Apple
great piece new red app store profit exclusive content go,Positive,Apple
laughingol stupid phone say best varied sort phone apols,Negative,Apple
shockingly imessage desktop fucked great work seriously point network service yoyou,Negative,Apple
ust sayin aapl still king,Positive,Apple
office today remotesupport techlife,Neutral,Apple
aapl fantastic investmentbut future aapl beat aapl,Neutral,Apple
want money going africa fight aid problem need fight apple africa cnn,Negative,Apple
early mover anf tjx tgt lyv aapl stock posting largest move bell,Neutral,Apple
update twitter ipad pls ky,Neutral,Apple
hshdsh via idea bought borrowed stole infographic,Neutral,Apple
apple release safari aapl,Neutral,Apple
feed ego futter mein ego iphone tough ca computing communication melasdesign,Neutral,Apple
laptop battery went straight,Negative,Apple
last yeari bought isuperman isuperman return available stream real answer,Negative,Apple
definitely think carefully future buying something support cannot even tell going wrong,Negative,Apple
trump streaming medium sale,Neutral,Apple
iphone plus shipping time improve day many model aapl,Neutral,Apple
apple next great business via aapl,Neutral,Apple
apple important stock earth apple inc aapl seeking alpha,Neutral,Apple
aye shoot space grey gb iphone right quick,Neutral,Apple
rt iphones come rareearths,Neutral,Apple
aapldexcom ceo terry gregg explains ytd stock leap plan,Neutral,Apple
aaplhere apple next great business,Neutral,Apple
apple important stock earth aapl,Neutral,Apple
gb going kill im close taking shit phone,Negative,Apple
get techy another shout ipad chromebook via,Neutral,Apple
im beyond thankful help gave today computer defective replaced payed difference,Positive,Apple
new ha blog post final aapl putcallratios wednesday december,Neutral,Apple
mkt final aapl putcallratios wednesday december,Neutral,Apple
shipping estimate toinch retina imac improve week mac blog aapl,Neutral,Apple
