clean_text,sentiment,brand_target,Brand_Parent,Word_Count,Is_Mobile,Crisis_Priority
plug phone jump stop playing game,Negative,Apple,Apple,6,1,Medium (Monitor)
thanks postman working overtime,Negative,Apple,Apple,4,0,Medium (Monitor)
apple debut new ipad air tv ad change new website section aapl,Neutral,Apple,Apple,12,1,Normal
technologyis becoming undesirable glitch constantly stopping working,Negative,Apple,Apple,7,0,Medium (Monitor)
since bumped artist page ready go release worth music best link send,Neutral,Apple,Apple,12,0,Normal
apple inc weekly roundup facebook ad ipad aapl,Neutral,Apple,Apple,8,1,Normal
cool stuff found post ipad air change commercial focus new way thing,Positive,Apple,Apple,12,1,Normal
rt yahootech admits year removing nonitunes music ipod,Neutral,Apple,Apple,8,0,Normal
new iphone smashbc sensor detects fall turn impact,Neutral,Apple,Apple,8,1,Normal
tweeks get new patent protection center gravity motor automatically sens impact ratio,Positive,Apple,Apple,12,0,Normal
wish come true,Positive,Apple,Apple,3,0,Normal
ive literally gone iphone cord little year fix yoyou suck,Negative,Apple,Apple,10,1,Medium (Monitor)
tmobile iphone lte calling problem work around tmobile iphone lte,Neutral,Apple,Apple,10,1,Normal
portfolio actually quite well postelection october bad month,Neutral,Apple,Apple,8,0,Normal
apple inc lead momentum stock tesla motor inc loses steam aapl,Neutral,Apple,Apple,11,1,Normal
stats use recycling program,Neutral,Apple,Apple,4,0,Normal
refuse unlock contract iphone sent knowing cannot unlock phone wafwoft,Negative,Apple,Apple,10,1,Medium (Monitor)
ipad air new tv ad change promoting graphic design apps video,Neutral,Apple,Apple,11,1,Normal
get back yoyou get free moment,Neutral,Apple,Apple,6,0,Normal
calendar app judiciously listed virtually every holiday imaginable yet neglect birthday,Negative,Apple,Apple,11,1,Medium (Monitor)
laughing tryna figure file say,Neutral,Apple,Apple,5,0,Normal
happened podcasts ipod,Negative,Apple,Apple,3,1,Medium (Monitor)
aaplbuzz stock apple inc aapl radioshack corporation delia,Neutral,Apple,Apple,8,1,Normal
please make iflipphone,Neutral,Apple,Apple,3,1,Normal
robot fabricando iphone ipad pro apple watch apple tv el sunday december,Neutral,Apple,Apple,12,1,Normal
rt steve wozniak reveals start garage,Neutral,Apple,Apple,6,0,Normal
hey look weird af,Neutral,Apple,Apple,4,0,Normal
simple thing investor ought know buying stock aapl,Neutral,Apple,Apple,8,0,Normal
aaplapple donating portion profit fight aid,Positive,Apple,Apple,6,1,Normal
get shit together hate,Negative,Apple,Apple,4,0,High (Alert)
ha poor trying make ipad macbook look useful commercial even close power pro,Negative,Apple,Apple,13,1,Medium (Monitor)
new voice textinghow hit dial insteadwhataconcept say appleaid,Negative,Apple,Apple,8,1,Medium (Monitor)
idea year microchip junk bond pill singapore make list,Neutral,Apple,Apple,9,0,Normal
fuck type shit,Negative,Apple,Apple,3,0,Medium (Monitor)
laughing tryna figure file say,Neutral,Apple,Apple,5,0,Normal
delete music iphone payed good money,Negative,Apple,Apple,6,1,Medium (Monitor)
ipod change order song playlist always listen flying fuck isnt okay,Negative,Apple,Apple,11,0,Medium (Monitor)
thanks store helping iphone today great service smile apple,Positive,Apple,Apple,9,1,Normal
yoyou make emojis,Neutral,Apple,Apple,3,0,Normal
aaplexchange iphone passport receive,Neutral,Apple,Apple,4,1,Normal
phone turned imessage let turn back oh yeah message load send thanks,Negative,Apple,Apple,12,1,Medium (Monitor)
ayo think create video message option answer facetime leave video mail,Neutral,Apple,Apple,11,0,Normal
aapl christmas cannot see slid going aapl,Neutral,Apple,Apple,7,0,Normal
thanks getting last word,Positive,Apple,Apple,4,0,Normal
evolution apple product,Neutral,Apple,Apple,3,1,Normal
get shit together,Negative,Apple,Apple,3,0,Medium (Monitor)
blunderblock fricking ever get act together need blunderblock,Negative,Apple,Apple,8,0,Medium (Monitor)
currently googling downgrade maverick thanks,Negative,Apple,Apple,5,0,Medium (Monitor)
video message missing face time like yoyou missed call yoyou leave voicemail,Negative,Apple,Apple,12,0,Medium (Monitor)
yoyou already leave snap video message apple txts go away min yoyou watch,Negative,Apple,Apple,13,1,Medium (Monitor)
yo new headphone got dont work send new one ill dm address,Negative,Apple,Apple,12,1,Medium (Monitor)
texting isnt working blame apple blame verizon someone fix hour crap,Negative,Apple,Apple,11,1,Medium (Monitor)
aaplapple could pay bln penalty ipod itunes antitrust litigati,Neutral,Apple,Apple,9,1,Normal
excuse bat signal emoji yet hmm,Negative,Apple,Apple,6,0,Medium (Monitor)
yall need fix flickerflash swipe close apps,Negative,Apple,Apple,7,1,Medium (Monitor)
myth v realityfull time trading stock future forex trader e aapl gpro esignal,Neutral,Apple,Apple,13,0,Normal
limited time ibookstore offering ebook lowest price ever,Positive,Apple,Apple,8,0,Normal
aaplapple pay face challenge two drug store reject,Negative,Apple,Apple,8,1,Medium (Monitor)
first digital language new leader internet onlinegaming,Neutral,Apple,Apple,7,0,Normal
computer turning back help,Negative,Apple,Apple,4,0,Medium (Monitor)
gonna dreaming laptop would hurry heck,Positive,Apple,Apple,6,0,Normal
imovie screw project yet really hate,Negative,Apple,Apple,6,0,High (Alert)
hope one ever con getting another crappy product,Negative,Apple,Apple,8,1,Medium (Monitor)
need texas flag emoji,Neutral,Apple,Apple,4,0,Normal
need texas flag emoji,Neutral,Apple,Apple,4,0,Normal
stop trying like samsung chose yoyou samsung reason,Negative,Apple,Apple,8,0,Medium (Monitor)
innovative company apple official twitter acct company,Negative,Apple,Apple,7,1,Medium (Monitor)
hold minute thank god sold stock comcast apple,Negative,Apple,Apple,8,1,Medium (Monitor)
got iphone iphone iphone,Neutral,Apple,Apple,4,1,Normal
next big thing wireless earbuds aka earplug sound soundplugs,Neutral,Apple,Apple,9,0,Normal
enjoyed applepay ad w aapl,Neutral,Apple,Apple,5,1,Normal
get touch screen macbook,Neutral,Apple,Apple,4,0,Normal
get touch screen macbook,Neutral,Apple,Apple,4,0,Normal
please stop notifying upgrade icloud storage use icloud enough upgrade would pay thing,Negative,Apple,Apple,13,0,Medium (Monitor)
freaking computer went psycho ruined life thanks lot,Negative,Apple,Apple,8,0,Medium (Monitor)
hey yoyou let facetime claire stop rude,Negative,Apple,Apple,7,0,Medium (Monitor)
stupid fucking iphone charger stupid break easy fuck yoyou,Negative,Apple,Apple,9,1,Medium (Monitor)
hey yoyou let facetime claire stop rude,Negative,Apple,Apple,7,0,Medium (Monitor)
worst day life,Negative,Apple,Apple,3,0,High (Alert)
apple inc aapl stock upward trend explosive holiday quarter aapl,Neutral,Apple,Apple,10,1,Normal
wish camera side next iphone landscapetwitter app new rd,Neutral,Apple,Apple,9,1,Normal
survey feedback iwatch positioning fashion accessory geekcentric gadget,Neutral,Apple,Apple,8,0,Normal
aaplcorporate earnings contract short apple best kass,Neutral,Apple,Apple,7,1,Normal
ellyeah vine gonna worst day liiiiife ohhh yeaaaaah,Neutral,Apple,Apple,8,0,Normal
sunday night wanna watch comet online youre person head,Neutral,Apple,Apple,9,0,Normal
congratulation firmly reasserting top mosthated corporation list today justnotabumfluffbohemian,Negative,Apple,Apple,9,0,High (Alert)
live ginza store applephania photography tech,Neutral,Apple,Apple,6,1,Normal
computer slow right making want shoot someone god dam mac shouldnt hav deal,Negative,Apple,Apple,13,0,Medium (Monitor)
log icloud phone cut mobile version argh anyone know,Negative,Apple,Apple,9,1,Medium (Monitor)
really pissed trying edit video cannot convert file due mpeg component anymore o update,Negative,Apple,Apple,14,0,Medium (Monitor)
despite fact mpeg component came purchase final cut pro,Neutral,Apple,Apple,9,0,Normal
cannot use component tcp install disc due stupid o update pay buck redownload,Negative,Apple,Apple,13,0,Medium (Monitor)
thanks greedy asshole force pay get something already fucking paid final cut pro,Negative,Apple,Apple,13,0,Medium (Monitor)
bet siri better peep,Positive,Apple,Apple,4,0,Normal
honestly fuuuuccckkkk yoyou,Negative,Apple,Apple,3,0,Medium (Monitor)
one think macbook pro need touch id,Neutral,Apple,Apple,7,0,Normal
could apple inc sell million apple watch aapl,Neutral,Apple,Apple,8,1,Normal
planning strengthen india presence store across city town,Neutral,Apple,Apple,8,0,Normal
fuck yo shit,Negative,Apple,Apple,3,0,Medium (Monitor)
loses appeal trademark app store australia,Negative,Apple,Apple,6,1,Medium (Monitor)
yoyou follow equip macbooks sims well without sd card reader mobileoffice innovation userstory,Neutral,Apple,Apple,13,1,Normal
fuck fuck im sooooo sleep fix shit,Negative,Apple,Apple,7,0,Medium (Monitor)
tbh annoyed apple shit moment,Negative,Apple,Apple,5,1,Medium (Monitor)
say start riot something supply pitchfork,Negative,Apple,Apple,6,0,Medium (Monitor)
hitting belt deleted rival music ipod court hears musicnews,Negative,Apple,Apple,9,0,Medium (Monitor)
nd aint even leave house yet water doin fam,Negative,Apple,Apple,9,0,Medium (Monitor)
could apple inc sell million applewatches motley fool aapl,Neutral,Apple,Apple,9,1,Normal
thestreet corporate earnings contract short apple best kass aapl,Neutral,Apple,Apple,9,1,Normal
thanks preview smartwatch fitnesstracker quantifiedself iot,Positive,Apple,Apple,6,0,Normal
thanks preview smartwatch fitnesstracker quantifiedself iot,Neutral,Apple,Apple,6,0,Normal
laughing pant school program australia even manage wringe money poorest people,Negative,Apple,Apple,11,0,Medium (Monitor)
disturb setting nice thx,Positive,Apple,Apple,4,0,Normal
photo yaaass shoutout holiday amazing iphone stevejobs,Positive,Apple,Apple,7,1,Normal
haha iphone autocorrectfail,Neutral,Apple,Apple,3,1,Normal
since steve job left world problem iphone ipadto gmacpro done,Negative,Apple,Apple,10,1,Medium (Monitor)
poor dude gettin slandered want argue,Negative,Apple,Apple,6,0,Medium (Monitor)
poor dude gettin slandered want argue,Neutral,Apple,Apple,6,0,Normal
extra ipad air using app flipkart bigappshoppingdays apple ipadair ipad offer,Neutral,Apple,Apple,11,1,Normal
ditch tomtom license map data,Neutral,Apple,Apple,5,0,Normal
gonna publish gb nationwide store almost cry,Negative,Apple,Apple,7,0,Medium (Monitor)
apple iphone china unicom lead monday december,Neutral,Apple,Apple,7,1,Normal
phone shitty even time freeze,Negative,Apple,Apple,5,1,Medium (Monitor)
war battle featured app store category best new game country thanks,Positive,Apple,Apple,11,1,Normal
aaplapple iphone china unicom leadtimes,Neutral,Apple,Apple,5,1,Normal
happy monday camera fancy iphoneplus suddenly stopped working weekend instead meme,Negative,Apple,Apple,11,1,Medium (Monitor)
good morning look like ill hanging store student snowbird sometime week,Neutral,Apple,Apple,11,0,Normal
apple stock doubled since steve job death increased x since return late,Positive,Apple,Apple,12,1,Normal
iphone next iphone month making case mm thicker would make sturdier lens flush,Neutral,Apple,Apple,13,1,Normal
take stress looking christmas present get student discount,Positive,Apple,Apple,8,0,Normal
apple match increase earnings use toq epsto iphone aapl,Neutral,Apple,Apple,9,1,Normal
apple best itunes store elevate pixelmator win top app honor aapl,Neutral,Apple,Apple,11,1,Normal
apple could release inch iphone mini next year aapl aapl,Neutral,Apple,Apple,10,1,Normal
iphoneplus shortage hurt apple christmas monday december,Neutral,Apple,Apple,7,1,Normal
million iphone user never bonked applepay monday december,Negative,Apple,Apple,8,1,Medium (Monitor)
stopped working would screaming im getting mine toto,Negative,Apple,Apple,8,0,Medium (Monitor)
ear deleted app phone call,Neutral,Apple,Apple,5,1,Normal
apple inc profit margin continue upward aapl aapl,Neutral,Apple,Apple,8,1,Normal
aaplapple exec get federal prison sentence taking kickback leak,Negative,Apple,Apple,9,1,Medium (Monitor)
apple head back job ideology iphones monday december,Neutral,Apple,Apple,8,1,Normal
apple need stinking streaming medium stick aapl aapl,Negative,Apple,Apple,8,1,Medium (Monitor)
aaplupdate taiwan nov export growth top expectation despite china wea,Neutral,Apple,Apple,10,0,Normal
give yoyou beat trying manually add music iphone left broken man itunes apple,Negative,Apple,Apple,13,1,High (Alert)
app store aint working,Negative,Apple,Apple,4,1,Medium (Monitor)
chicfilet mug holding daughter brought character home talksabsolutely hilarious,Neutral,Apple,Apple,9,0,Normal
lesson fuck apple exec given year prison leaking information asian supplier,Neutral,Apple,Apple,11,1,Normal
alle news zyou iphone ipod und apple watch monday december,Neutral,Apple,Apple,10,1,Normal
ur product shit break ur ruining life,Negative,Apple,Apple,7,0,Medium (Monitor)
one yoyou stepped phone last night smashed doesnt work,Negative,Apple,Apple,9,1,Medium (Monitor)
dan nathan profit apple stock aapl aapl,Neutral,Apple,Apple,7,1,Normal
id like see emojis look like,Neutral,Apple,Apple,6,0,Normal
former apple inc supply manager sentenced prison fined million corporate espionage aapl aapl,Negative,Apple,Apple,13,1,Medium (Monitor)
ahhhh el store course,Negative,Apple,Apple,4,0,Medium (Monitor)
apple price target raised bmo capital see unfulfilled iphone demand pushed march quarter aapl aapl,Neutral,Apple,Apple,15,1,Normal
hope store arndale could pas staff member staff thats visually impaired inspiration great work inawe welldone,Positive,Apple,Apple,16,0,Normal
apple stock upward trend explosive holiday quarter apple watch release aapl aapl,Positive,Apple,Apple,12,1,Normal
doh turn ipod heart antitrust case wrong model,Neutral,Apple,Apple,8,0,Normal
doh turn ipod heart antitrust case wrong model,Neutral,Apple,Apple,8,0,Normal
apple facing challenge google android aapl aapl,Neutral,Apple,Apple,7,1,Normal
help sync even give option w latest tried fix found bueno thought techsupport,Negative,Apple,Apple,13,0,Medium (Monitor)
apple iphone leadtimes still longer previous model aapl aapl,Positive,Apple,Apple,9,1,Normal
lawsuit could collapse new evidence come fore,Neutral,Apple,Apple,7,0,Normal
iphone plus shortage hurt apple christmas aapl aapl,Neutral,Apple,Apple,8,1,Normal
promoproduct supplier carry brandable compliant adapter headsaregoingtoroll mfi,Neutral,Apple,Apple,8,0,Normal
apple may forced rethink ipod touch demand surge aapl aapl,Neutral,Apple,Apple,10,1,Normal
former apple inc exec get year prison selling secret aapl,Negative,Apple,Apple,10,1,Medium (Monitor)
well done yoyou cunt printer work since fucking yosemite update prick,Negative,Apple,Apple,11,0,Medium (Monitor)
promoproduct supplier carry brandable compliant adapter headsaregoingtoroll mfi,Neutral,Apple,Apple,8,0,Normal
retail location offer free coding workshop dec th part hour code,Neutral,Apple,Apple,11,0,Normal
china russia may ban product fearing espionage,Neutral,Apple,Apple,7,0,Normal
must read apple iphone china unicom leadtimes aapl aapl,Neutral,Apple,Apple,9,1,Normal
